,method,bias.strength,occupancy,sim,true.breadth,cor.all.pearson,cor.all.spearman,cor.native.pearson,cor.native.spearman,pred.native.over.0.5,test.auc,test.max.kappa,test.max.tss,train.auc,train.max.kappa,train.max.tss,true.native.over.0.5
969,glm,0.6,0.470397502,bias_0.6_rep_18,15320,-0.493124357,-0.193571198,-0.192158107,0.099217237,647,0.680453431,0.252873563,0.296568627,0.753551986,0.28633218,0.434793013,7834
970,glm,0.6,0.474478185,bias_0.6_rep_20,15252,-0.357127252,-0.128510152,-0.235191269,0.075426844,484,0.671076923,0.272326351,0.341538462,0.695751553,0.247547992,0.332256729,7297
971,glm,0.6,0.48600251,bias_0.6_rep_9,20244,0.33381812,0.463759744,-0.20646798,-0.157907621,19,0.533948718,0.104256632,0.176410256,0.689267081,0.179619716,0.301614907,10069
972,glm,0.6,0.497771522,bias_0.6_rep_13,8941,-0.062111098,-0.000825743,0.313761514,0.39573766,0,0.595360825,0.146845915,0.238302934,0.684922205,0.166342791,0.360941587,4244
973,glm,0.6,0.498428063,bias_0.6_rep_19,23513,-0.420707263,-0.368053645,-0.045567366,-0.153706639,842,0.602846648,0.173913043,0.262626263,0.70973208,0.250764081,0.326427521,12049
974,glm,0.6,0.505765243,bias_0.6_rep_10,22875,0.234605747,0.27548892,0.167473612,0.046478906,22,0.468849609,0.092658785,0.097652854,0.686346389,0.182052178,0.302550226,12194
975,glm,0.6,0.51769001,bias_0.6_rep_7,14830,-0.139930342,0.209276959,-0.149226125,-0.095447351,20,0.794314381,0.269796112,0.517651431,0.684690757,0.252472544,0.330463394,7799
976,glm,0.6,0.523335457,bias_0.6_rep_3,12277,-0.285193697,0.052487236,0.029162441,-0.000763332,14,0.65140264,0.144313305,0.292629263,0.776239379,0.287121164,0.462039244,6571
977,glm,0.6,0.5234375,bias_0.6_rep_4,2768,0.090536997,0.416826159,0.388431736,0.561924927,5,0.552875,0.23699422,0.22,0.769992188,0.282608696,0.41375,1072
978,glm,0.6,0.562506038,bias_0.6_rep_12,19527,0.123703143,0.303984586,-0.174508775,-0.029009019,96,0.523703231,0.168698196,0.147108844,0.671895457,0.219435567,0.285938727,11645
979,glm,0.6,0.596909208,bias_0.6_rep_5,2604,-0.465182835,-0.602500752,0.306526052,0.512883673,48,0.808079057,0.427828349,0.524965326,0.900064437,0.535890085,0.65904165,927
980,glm,0.6,0.742331288,bias_0.6_rep_15,543,0.078200224,-0.137781911,0.807673499,0.762904755,25,0.887061404,0.50256996,0.771929825,0.901651982,0.528546204,0.70407489,121
981,glm,0.6,0.767094017,bias_0.6_rep_14,771,0.005654312,0.056647948,0.027274962,-0.198186303,32,0.919567511,0.601626016,0.800105485,0.931635281,0.537909692,0.822308064,359
982,glm,0.6,0.965092402,bias_0.6_rep_6,5450,-0.476511647,-0.699353043,0.187956199,0.254497624,1,0.606160616,0.11814346,0.217821782,0.699660737,0.179769817,0.330949325,4230
983,glm,0.6,1,bias_0.6_rep_1,14825,0.053166562,0.006144356,0.053166562,0.006144356,0,0.57897534,0.245714286,0.25085034,0.708259688,0.228237332,0.369010212,15388
984,glm,0.6,1,bias_0.6_rep_2,1144,-0.03202324,0.366733926,-0.03202324,0.366733926,6184,0.775435886,0.272917029,0.457073494,0.770463036,0.295050668,0.472691692,536
985,glm,0.7,0.196863061,bias_0.7_rep_13,5639,0.191924717,0.487140666,0.305341152,0.427498042,20,0.724674465,0.190523198,0.468549989,0.795167473,0.2231822,0.54065113,979
986,glm,0.7,0.251458769,bias_0.7_rep_11,9370,0.158960068,0.518187866,0.148204213,-0.007613982,10,0.777398374,0.281828074,0.47804878,0.786703663,0.27718706,0.477173511,2284
987,glm,0.7,0.294444444,bias_0.7_rep_15,2452,-0.137531078,0.187867188,0.284649957,0.362469538,21,0.849947671,0.341906203,0.666666667,0.870361096,0.359558806,0.64149412,371
988,glm,0.7,0.33005618,bias_0.7_rep_18,6595,-0.076499813,0.510732615,0.119785191,0.196855506,8,0.613520408,0.139985108,0.239795918,0.731269639,0.188361409,0.351728201,1880
989,glm,0.7,0.389540904,bias_0.7_rep_17,17072,0.033447878,0.121153369,0.145258527,0.098646865,0,0.75875,0.291411043,0.495,0.727414063,0.214285714,0.43125,6771
990,glm,0.7,0.417978128,bias_0.7_rep_8,4116,0.406749712,0.855200921,0.232859911,0.354644714,20,0.669677926,0.23,0.2911757,0.789783526,0.300560347,0.480245368,1567
991,glm,0.7,0.422700464,bias_0.7_rep_10,15490,0.342196268,0.594005771,-0.001439134,0.102817702,402,0.73725,0.352941176,0.46,0.83003125,0.379720641,0.55375,6737
992,glm,0.7,0.468885516,bias_0.7_rep_20,17603,-0.474315259,-0.565842262,-0.361115604,-0.274915705,1885,0.692390524,0.215363512,0.374730797,0.736263215,0.251493693,0.364639138,8650
993,glm,0.7,0.474463056,bias_0.7_rep_16,18267,-0.316365909,-0.233416668,-0.097414603,-0.109297369,1,0.487676478,0.08295123,0.124670974,0.644463408,0.122117506,0.232193935,9234
994,glm,0.7,0.478961039,bias_0.7_rep_19,3455,0.232288012,0.233642853,0.570908401,0.679828406,0,0.748998397,0.168998321,0.498397436,0.739504419,0.229704797,0.378787879,922
995,glm,0.7,0.480651205,bias_0.7_rep_7,15557,-0.303435962,0.141378915,-0.08242839,0.306525537,215,0.716875,0.225352113,0.38,0.737648438,0.236784141,0.39,7440
996,glm,0.7,0.492068375,bias_0.7_rep_4,22422,-0.431626243,-0.177380635,-0.076491619,-0.080225305,30,0.577538462,0.109182936,0.215384615,0.778128364,0.308624205,0.448033126,11198
997,glm,0.7,0.513625962,bias_0.7_rep_3,6356,-0.502328533,-0.657842016,0.440573774,0.491647276,1,0.776774025,0.327833792,0.4951558,0.789706269,0.29777896,0.477510468,2469
998,glm,0.7,0.544230261,bias_0.7_rep_6,4593,-0.557481715,-0.860109154,0.232670286,0.545478975,73,0.93410748,0.694117647,0.732919255,0.90535788,0.566292095,0.655814685,2061
999,glm,0.7,0.653658537,bias_0.7_rep_14,3926,-0.383164858,-0.430744283,-0.030669795,-0.161479098,13,0.759272553,0.244064973,0.422349844,0.813326696,0.295857804,0.514736326,2010
1000,glm,0.7,0.832879695,bias_0.7_rep_9,3133,-0.147414056,0.0400393,0.554582041,0.588670949,0,0.600615385,0.178965225,0.268717949,0.73642236,0.220584867,0.38194617,1530
1001,glm,0.7,0.869822485,bias_0.7_rep_5,513,0.105647537,0.394713554,0.468651368,0.488707886,24,0.73390411,0.337393703,0.534246575,0.849527491,0.476432402,0.626975945,147
1002,glm,0.7,0.904779827,bias_0.7_rep_12,4742,0.326491434,0.460395755,0.073424595,-0.066873319,10,0.668,0.17037037,0.355897436,0.766666667,0.199948599,0.527204969,2404
1003,glm,0.7,1,bias_0.7_rep_1,1289,-0.049092479,0.192919641,-0.049092479,0.192919641,4737,0.59125,0.128301887,0.24,0.795765625,0.323182101,0.5175,968
1004,glm,0.7,1,bias_0.7_rep_2,17029,0.217106929,0.342159679,0.217106929,0.342159679,2,0.45130414,0.140625,0.107681263,0.647276348,0.173280423,0.243082223,17255
1005,glm,0.8,0.274534754,bias_0.8_rep_12,7153,-0.126124911,-0.293862954,0.415193198,0.547327205,49,0.74675,0.2529274,0.455,0.814015625,0.323791647,0.4925,1726
1006,glm,0.8,0.334455668,bias_0.8_rep_14,1793,-0.318468181,-0.590029949,0.296541143,0.370261162,25,0.75224359,0.344769166,0.521794872,0.831332224,0.413651183,0.564675639,298
1007,glm,0.8,0.463842221,bias_0.8_rep_20,16776,-0.451933419,-0.156594944,0.340593513,0.626006081,28,0.479444881,0.019680654,0.07960199,0.736468425,0.217013171,0.403328234,8255
1008,glm,0.8,0.469874388,bias_0.8_rep_9,5143,0.521417337,0.47396617,0.522969179,0.616204663,0,0.7587236,0.27672956,0.47979798,0.674507641,0.154207604,0.294232368,2207
1009,glm,0.8,0.473709369,bias_0.8_rep_19,6531,-0.078779002,-0.229136762,0.122604934,0.27792997,13,0.723958333,0.310344828,0.410539216,0.809314429,0.368269921,0.544568078,2973
1010,glm,0.8,0.479103891,bias_0.8_rep_10,7961,0.088673012,0.466864364,0.121908414,0.147735502,34,0.731505102,0.344036697,0.419217687,0.792419482,0.30153322,0.464454046,3657
1011,glm,0.8,0.495238095,bias_0.8_rep_6,2245,0.391677139,0.511369379,0.328169863,0.346292471,2,0.696910186,0.172573412,0.380727939,0.708547722,0.198775908,0.318963519,936
1012,glm,0.8,0.497897864,bias_0.8_rep_4,17034,0.151613149,0.598393699,-0.368591971,0.053749334,2,0.378240377,0.00990099,0.054726368,0.709420727,0.203813485,0.360435112,8882
1013,glm,0.8,0.5004786,bias_0.8_rep_11,8693,0.088126753,0.787412475,0.295460288,0.706225859,19,0.648897059,0.11046689,0.31495098,0.722257119,0.215363512,0.346255085,3660
1014,glm,0.8,0.502748141,bias_0.8_rep_5,9318,0.075435011,0.418768529,0.157301722,0.219723793,0,0.578128739,0.109578774,0.17492223,0.657564121,0.186178862,0.257304951,4665
1015,glm,0.8,0.505356516,bias_0.8_rep_8,21693,-0.4248428,-0.396035364,-0.293235363,-0.274288852,0,0.473946059,0.078292747,0.078292747,0.638514192,0.121326625,0.240578501,11510
1016,glm,0.8,0.516755017,bias_0.8_rep_13,10828,-0.508695245,-0.548486773,-0.089905414,-0.380067017,35,0.7035,0.263779528,0.475,0.751210938,0.281632653,0.39,5459
1017,glm,0.8,0.521221147,bias_0.8_rep_3,12323,0.308587521,0.429604395,-0.086147855,-0.052696377,1,0.531403186,0.073986246,0.191176471,0.69748295,0.177057357,0.353792773,6300
1018,glm,0.8,0.529164248,bias_0.8_rep_18,7183,-0.126099444,0.296113385,0.019293857,-0.022920623,1,0.633883704,0.159967846,0.249102656,0.7679878,0.2890179,0.477377961,3647
1019,glm,0.8,0.546120059,bias_0.8_rep_17,6133,0.032763051,0.545561074,0.624313528,0.643571593,0,0.724142446,0.27435724,0.424718513,0.717324124,0.211226712,0.386887931,2238
1020,glm,0.8,0.565345505,bias_0.8_rep_7,15950,0.080081168,0.147103795,-0.536311836,-0.651141845,4,0.529268293,0.171764706,0.14796748,0.674213836,0.232944944,0.261487236,9785
1021,glm,0.8,0.566591422,bias_0.8_rep_15,2832,-0.321540551,-0.126360697,0.424470852,0.467553408,7,0.807076923,0.347664937,0.538461538,0.748480331,0.181162172,0.427329193,1004
1022,glm,0.8,0.747890819,bias_0.8_rep_16,2824,-0.183251774,-0.272104058,0.419175048,0.522060019,116,0.908080808,0.519218652,0.682323232,0.849574937,0.327382753,0.61429471,1507
1023,glm,0.8,1,bias_0.8_rep_1,215,0.571214203,0.286927744,0.571214203,0.286927744,85,0.678630363,0.334433443,0.396589659,0.76486185,0.402483187,0.437587872,17
1024,glm,0.8,1,bias_0.8_rep_2,4600,0.229079068,-0.034286595,0.229079068,-0.034286595,1,0.667025604,0.192692067,0.382627423,0.757344459,0.246520273,0.429036489,3794
1025,glm,0.9,0.178251121,bias_0.9_rep_15,1429,-0.193472893,-0.286980518,0.277140376,0.299537258,25,0.80675,0.388888889,0.5625,0.838747592,0.393143645,0.579614644,159
1026,glm,0.9,0.262478485,bias_0.9_rep_13,1766,0.142941835,0.480289738,0.660130625,0.633568915,18,0.838050314,0.365698086,0.604402516,0.852220912,0.353857261,0.629716981,305
1027,glm,0.9,0.277369281,bias_0.9_rep_11,8603,0.365574314,0.465156258,0.6633661,0.771106084,7,0.637077769,0.211092517,0.281749149,0.76424234,0.294606488,0.405893169,2037
1028,glm,0.9,0.292715232,bias_0.9_rep_18,1146,0.282447177,0.270242501,0.632433817,0.61274306,30,0.852226027,0.452537998,0.607534247,0.904316239,0.450125933,0.717948718,221
1029,glm,0.9,0.295102686,bias_0.9_rep_14,5545,-0.104430353,-0.182208846,0.514002773,0.617757132,4,0.666535742,0.226748378,0.329405604,0.781169363,0.233210217,0.429904665,934
1030,glm,0.9,0.358225806,bias_0.9_rep_5,12748,0.040657749,0.145768261,-0.029294014,0.125964533,55,0.758078231,0.428783383,0.539115646,0.802680676,0.317365269,0.519769573,4442
1031,glm,0.9,0.375597832,bias_0.9_rep_6,9902,0.208234558,0.329715174,-0.378452797,-0.530765962,0,0.687287415,0.232804233,0.443877551,0.693375229,0.171215499,0.34079602,3534
1032,glm,0.9,0.408016444,bias_0.9_rep_9,2654,-0.405808959,-0.501093233,0.019327331,-0.118927156,24,0.965214932,0.676945314,0.904411765,0.918840187,0.608865931,0.730347989,794
1033,glm,0.9,0.428485214,bias_0.9_rep_4,2285,0.20122747,-0.003192432,0.546323358,0.559230663,14,0.733455882,0.205776173,0.475490196,0.841185092,0.317540891,0.557430007,710
1034,glm,0.9,0.516407426,bias_0.9_rep_20,18886,-0.580028063,-0.080348697,-0.062725455,0.159618901,0,0.627013904,0.15821695,0.343853454,0.651493587,0.163488744,0.259384451,10292
1035,glm,0.9,0.532055179,bias_0.9_rep_19,20050,-0.056622644,0.071264271,-0.009760685,-0.068972989,225,0.631490787,0.121597096,0.276860493,0.637004377,0.188640974,0.21835048,11378
1036,glm,0.9,0.549183759,bias_0.9_rep_3,9382,-0.408456723,-0.423792951,0.542831996,0.627019848,0,0.624846814,0.079279848,0.325980392,0.704998205,0.179378688,0.353194544,3936
1037,glm,0.9,0.587626733,bias_0.9_rep_17,4407,-0.434848973,-0.583652296,0.28839454,0.451613535,21,0.778645833,0.224478285,0.515931373,0.794014716,0.328828602,0.496649916,2840
1038,glm,0.9,0.589626934,bias_0.9_rep_7,1290,0.58978273,0.78969783,0.167091236,0.206295087,1,0.788923077,0.32267614,0.568205128,0.776430054,0.244501555,0.461635533,648
1039,glm,0.9,0.696650417,bias_0.9_rep_10,6297,-0.168717627,-0.267591036,0.187126968,0.339159957,10,0.659512195,0.196153846,0.304065041,0.700799112,0.2355,0.363078061,4430
1040,glm,0.9,0.767768759,bias_0.9_rep_12,5746,-0.25579464,-0.386652559,0.147631125,0.356944167,8,0.659788126,0.18663947,0.288015891,0.801410296,0.248655056,0.52446184,3878
1041,glm,0.9,0.848920863,bias_0.9_rep_8,1022,-0.074991045,0.134511094,0.373579433,0.361637307,67,0.88874269,0.574559059,0.628654971,0.903967515,0.537144292,0.753189875,236
1042,glm,0.9,0.888888889,bias_0.9_rep_16,1070,0.720051248,0.373832084,0.710543862,0.726028733,10,0.85752809,0.440852421,0.683370787,0.846260713,0.315064785,0.615534506,368
1043,glm,0.9,1,bias_0.9_rep_1,1171,0.605996552,0.312698114,0.605996552,0.312698114,162,0.759672619,0.367816092,0.472789116,0.849093349,0.376874375,0.569848128,864
1044,glm,0.9,1,bias_0.9_rep_2,2587,0.542767525,0.323509972,0.542767525,0.323509972,2,0.669268293,0.204134367,0.287804878,0.738941916,0.259150805,0.408435072,1580
1045,glm,1,0.103700989,bias_1_rep_19,3728,0.263858198,-0.330148993,0.106639596,0.170745925,23,0.903755869,0.620150788,0.758551308,0.905923345,0.52658549,0.731023685,283
1046,glm,1,0.296246946,bias_1_rep_7,13199,-0.441062666,-0.088976204,-0.368033625,-0.191811483,208,0.763888889,0.32038835,0.46969697,0.870028455,0.458473881,0.641665068,4002
1047,glm,1,0.422007811,bias_1_rep_17,16469,0.394826394,0.692920002,0.096582861,0.189093353,653,0.887970615,0.515503876,0.732323232,0.838065094,0.391753817,0.582390178,7348
1048,glm,1,0.44789916,bias_1_rep_18,11782,0.669478699,0.806652129,0.650862709,0.729656762,2075,0.70379538,0.430877483,0.572607261,0.862216517,0.499410587,0.676049881,5330
1049,glm,1,0.457636794,bias_1_rep_12,11919,-0.080927367,0.247838786,-0.067650768,-0.128936909,37,0.83075,0.384,0.6,0.835757813,0.427009646,0.55625,5612
1050,glm,1,0.457942511,bias_1_rep_8,13271,0.111680108,0.80051126,-0.092567684,0.007314196,26,0.739571838,0.432176656,0.439638049,0.720779221,0.303818858,0.328411315,6054
1051,glm,1,0.460684411,bias_1_rep_3,17763,0.225927371,0.79026387,0.483490518,0.883245997,9,0.736747967,0.218390805,0.466666667,0.769078801,0.361087511,0.447872734,9087
1052,glm,1,0.463500678,bias_1_rep_13,4514,0.122898275,0.576760677,0.148851988,-0.033041591,9,0.696648337,0.344788087,0.426813302,0.790803319,0.447901653,0.459756795,1708
1053,glm,1,0.468034766,bias_1_rep_15,17522,-0.042050194,0.491457168,0.105928748,0.406981533,7,0.871776297,0.521098459,0.665893944,0.76023794,0.302967049,0.41172469,9693
1054,glm,1,0.482632541,bias_1_rep_9,2261,0.418959216,0.563911395,0.645890936,0.681281678,24,0.801968951,0.396737244,0.489208633,0.875583238,0.451189162,0.619762016,528
1055,glm,1,0.492735779,bias_1_rep_11,4218,0.038478467,0.028485773,0.099718104,0.122128624,9,0.712465565,0.334862385,0.444444444,0.790076092,0.363584799,0.480177761,2001
1056,glm,1,0.498145358,bias_1_rep_20,17028,0.018684979,0.253064876,-0.343553969,-0.485529384,44,0.54235463,0.119051286,0.189758315,0.837647561,0.44629564,0.538346055,8595
1057,glm,1,0.508681926,bias_1_rep_16,3396,-0.12111141,0.227547308,0.471194682,0.603978784,14,0.640089029,0.199442552,0.337261063,0.835133423,0.441211459,0.548911448,1289
1058,glm,1,0.563302139,bias_1_rep_10,12888,-0.305840991,-0.016640786,0.086563661,0.200400538,57,0.739530988,0.371069182,0.510887772,0.843629008,0.4872751,0.575625405,8427
1059,glm,1,0.564660431,bias_1_rep_6,9088,0.128977878,0.668999872,0.234072054,0.075718601,21,0.740507986,0.34856176,0.447499345,0.8633168,0.38333418,0.634079637,5554
1060,glm,1,0.570837049,bias_1_rep_4,15063,-0.087498946,0.148042627,-0.179825818,-0.235336449,30,0.789662599,0.381466487,0.500358938,0.811793802,0.304445379,0.500481992,8961
1061,glm,1,0.710168135,bias_1_rep_14,1532,-0.055771366,-0.158073068,-0.043937594,0.145719542,92,0.854317852,0.607634543,0.704644412,0.948063958,0.668459422,0.808275163,887
1062,glm,1,0.785019455,bias_1_rep_5,2261,0.598707868,0.793182928,0.587359577,0.704624953,14,0.824000957,0.397993311,0.520938023,0.825795288,0.410078935,0.504464356,807
1063,glm,1,1,bias_1_rep_1,3341,-0.084723389,-0.330068286,-0.084723389,-0.330068286,635,0.754136029,0.267694464,0.537990196,0.87366894,0.532616846,0.588896865,1858
1064,glm,1,1,bias_1_rep_2,5951,0.342341047,0.451698751,0.342341047,0.451698751,128,0.602891156,0.149253731,0.263605442,0.769278607,0.314975187,0.438792878,5080
1065,mx,0,0.179361179,bias_0_rep_5,3079,0.531411974,0.323671623,0.764946741,0.810685867,133,0.876298701,0.498310811,0.625324675,0.835158398,0.363673858,0.535915461,511
1066,mx,0,0.379357485,bias_0_rep_14,1695,0.910924432,0.772728402,0.54362556,0.605330929,140,0.825428397,0.311765627,0.58629131,0.860501057,0.37307341,0.627243642,555
1067,mx,0,0.394207755,bias_0_rep_13,4819,0.821932674,0.374175929,0.641810993,0.652075019,472,0.697642164,0.160887656,0.444521498,0.746822096,0.266032374,0.367611739,1647
1068,mx,0,0.409754224,bias_0_rep_8,3122,0.872068728,0.672233372,0.184484954,0.075030447,309,0.748468137,0.330900243,0.492647059,0.80013161,0.28297546,0.49856425,1067
1069,mx,0,0.432717678,bias_0_rep_4,5062,0.91456213,0.64815684,0.661478114,0.678809783,432,0.765375,0.283146067,0.47,0.82853125,0.337755102,0.5125,1804
1070,mx,0,0.453215548,bias_0_rep_16,14052,0.196112636,0.280465099,0.104661587,0.156253254,723,0.727804878,0.315352697,0.450406504,0.826733259,0.359735428,0.514761376,6413
1071,mx,0,0.457184976,bias_0_rep_20,15364,0.144463222,0.29204928,0.259148878,0.401308809,665,0.754125,0.335164835,0.42,0.835210938,0.437340153,0.55,7133
1072,mx,0,0.467141556,bias_0_rep_3,17713,0.152888891,0.149959084,-0.055684378,0.096306409,953,0.590071507,0.171800137,0.276127613,0.725594474,0.24281535,0.356867779,8722
1073,mx,0,0.485461387,bias_0_rep_9,21790,0.348316564,0.493657871,0.126789378,0.192857393,3424,0.460591133,0.181014425,0.14198783,0.779957975,0.297287074,0.483499872,11353
1074,mx,0,0.48752867,bias_0_rep_17,6790,0.96514663,0.783029877,0.656040202,0.659279243,1307,0.659205693,0.176300578,0.318181818,0.72184123,0.196230409,0.378029286,3401
1075,mx,0,0.504071199,bias_0_rep_19,5301,0.823258504,0.78324697,0.342022122,0.236372504,316,0.598125,0.206896552,0.215,0.753,0.24925816,0.4175,2662
1076,mx,0,0.51537355,bias_0_rep_12,20833,0.390300221,0.343818899,0.160973519,0.046606083,1698,0.626131097,0.18835827,0.256234827,0.733127396,0.257714762,0.361501512,11465
1077,mx,0,0.569787986,bias_0_rep_15,1604,0.727763251,0.625677451,-0.262503328,-0.294473485,201,0.818800733,0.27444387,0.571353758,0.849943602,0.31875554,0.602280629,645
1078,mx,0,0.571090047,bias_0_rep_10,933,0.678217585,0.632915759,0.472583156,0.488039676,129,0.887323944,0.445541981,0.788732394,0.920606061,0.571968674,0.757012987,241
1079,mx,0,0.588980716,bias_0_rep_7,6338,0.688490587,0.852405784,0.092134805,0.228520968,428,0.807106599,0.358298833,0.518649305,0.807078973,0.289372599,0.47678349,3207
1080,mx,0,0.589824121,bias_0_rep_6,5741,0.698330945,0.609749044,0.028331414,0.008863552,442,0.789875,0.271646859,0.515,0.828171875,0.295960054,0.525,2817
1081,mx,0,0.649733775,bias_0_rep_11,7129,0.650279132,0.660692115,0.493088902,0.483746372,1236,0.598184818,0.113769531,0.218921892,0.763906718,0.271778926,0.44039978,4515
1082,mx,0,0.910785619,bias_0_rep_18,1896,0.545516793,-0.201890232,0.821036419,0.828108649,254,0.800849403,0.357142857,0.550505051,0.853874928,0.319393554,0.615096873,684
1083,mx,0,1,bias_0_rep_1,3112,-0.029978977,-0.152516209,-0.029978977,-0.152516209,7425,0.60367893,0.135559921,0.237458194,0.697409807,0.222444304,0.320563552,2717
1084,mx,0,1,bias_0_rep_2,23828,-0.057079819,-0.146268718,-0.057079819,-0.146268718,2863,0.465875,0.021186441,0.035,0.709351563,0.196521739,0.34125,24849
1085,mx,0.1,0.234875445,bias_0.1_rep_3,1903,0.883320462,0.521173227,0.656207035,0.68080924,93,0.900810811,0.549218298,0.675675676,0.891413161,0.465578691,0.653721683,264
